hash,timestamp,input_addresses,input_values,output_addresses,output_values,fee
fb8379237c3ea2bd2f92d6ea35615f0b928c6daa0dcf518e9ac89c349e66acb0,1648752842,['f57714a45b39d5a312d236e0512f11782e'],[8.93284098],"['a0eda8720179ffd4f242412599cadb012b', 'f356066644ebb4c59e80cecc2698bbec79', '12baa8ceb4b8d6139d5959b0e7ed40f677']","[3.73427999, 1.95399149, 3.19815519]",0.04641431
2e0661317751e440802823d4bc5acc57287d593d2580ebf8988a868d169e9117,1648774938,['42637b40a51b1ecfac1e88e3cd8e8f27ef'],[1.09879986],"['8b6a7d5536f920666cda39a3cabdc7e722', '513ce67efc26cb401aada2433d91df8dc6', '25b36bac115db3b37f7fc3aa4dce631fe3']","[0.4586419, 0.1105812, 0.52550181]",0.00407495
aded6bb4cd389cc2c540320e2aed6aac93157c14c31dd6865e0ef1a0c731205c,1648837569,['771216b25a4852420805da129f1de6a3e5'],[0.00082571],['513ce67efc26cb401aada2433d91df8dc6'],[0.00021176],1.235e-05
d15e09abe2920b4b9066fdcb0fb9480742e83034f6df3876ab72567a3f057463,1648899274,"['42637b40a51b1ecfac1e88e3cd8e8f27ef', '0192ce1c53b9590c3ea64f6f1653d24d69']","[8.50435271, 7.68379888]",['4b23494c157b8f6a714007f201882e8a32'],[16.12002426],0.06812733
bf8232217b613b07bd13eda0b357fc1219a590884995049a41ec3f65f3db9b79,1648978981,"['1d9ce774cc4b3a48d47740c32320ba1106', 'a0eda8720179ffd4f242412599cadb012b']","[4.68707629, 3.4769114]",['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[9.46734824],0.04511959
9b555250d96cf782c1cf76a9f5505e473b76d03080a113e1651091f7f277fd82,1649163734,"['6a640b6e18cd110a9a6f70a51c7bb83448', 'f356066644ebb4c59e80cecc2698bbec79', 'e34925d40f59776c5d371739815d29f666']","[7.17661103, 9.52873171, 4.61273118]","['25b36bac115db3b37f7fc3aa4dce631fe3', 'b2f1bf21d8c2cf0edc34739a9c20c7c314', '575fefd9897d1f6ecfabd336768801dfb2']","[5.75971677, 5.82790768, 9.6803874]",0.05006207
e269bae6c927c4e1079b226d9566d6385040416289e169b0b7086b8a4c6f0d49,1649178493,"['191eed2fc0e6745c87740873d8a27af66a', '6600f41d286b096050b052934fb6ede06d']","[2.65552603, 2.94937357]",['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[4.32487093],0.06913794
4b315ebe150c5abcc943347aa7a61be8ae1bc6b4737b132d6a243ff819a219e0,1649231343,"['e6827d8e95c302c654e4cd164885ed1db3', '1fb1679469a30fde6b7674ed39ef7e6cc5']","[8.53160446, 5.24106447]","['d5f7ce1a9e9dd4f30c87c8623e9d924773', '68a2e49402e529f2b97cee875f27d12a61', '6a640b6e18cd110a9a6f70a51c7bb83448', 'a34befdebd0038a906d33cdf6be8430099']","[6.3718782, 2.18238256, 1.31634938, 3.82379021]",0.07826858
3fb91b94fdb750e2ddbf327adaefc67081cb6e5cfd484c142224081145cc9d0b,1649266607,"['f7bfbdd41819c8d7762b5de62811b92a23', '9293c0d7a4124b43ce3460a016a622dd68']","[4.46256773, 3.14483015]",['5718e78ddc5f65b810e00292a6f69f3f43'],[4.90242754],0.07038304
ec3d6338e3d9bb13a32e8f3f7fa97e1c2178551a0e60f74d7e546fc40213c608,1649272144,['b2f1bf21d8c2cf0edc34739a9c20c7c314'],[4.75263758],['41b0b18b1cdbc8b73d8c087056e33af864'],[4.74671316],0.00592442
51093072d87a011ef0f83c0c48069cff04349509220d7e9716e3239db9013938,1649285911,"['4d6a36cd44d977a6a3c9ff68c2d94bbe1f', '4fc32d460327110dce173d6f2a3cce1fe0']","[1.21188461, 4.43814663]",['83ffdcd06c234cd44863f2b51aa6975068'],[2.68802845],0.02831964
79dad2893b2ede2495324d463bd54e10c80b9c2f5640478aa3736144d9104d8f,1649289077,['fdbc30246eb7bbc636d7b57bc54389979f'],[5.97117891],['6a640b6e18cd110a9a6f70a51c7bb83448'],[5.92290294],0.04827597
bf078307bcf482f71600c3c6f30bd863c9d0490a4ba00078858dccab9e9865cc,1649321106,"['53c11c8387b4ed4fce0967b08317239def', '58fd04d6dfc4233503f56aefa520a0c363']","[4.65925007, 1.63216545]",['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[8.13104604],0.05245185
7235ba1687a39c5c861e5dfdb76cae3a5707cf1b9d0ba3721f31b969c472834d,1649330765,"['4d6a36cd44d977a6a3c9ff68c2d94bbe1f', 'f356066644ebb4c59e80cecc2698bbec79']","[7.82344743, 2.06089265]","['21ed0ce9c8b33c23665335828ff5978a6a', 'c816c976cc4e32fe16f3356407338a4e37']","[3.41966739, 6.40474301]",0.05992968
d37b4d768fcd21f9e50d8b8637c4883daa08e0f148b2477cf5c6715b20881106,1649356363,['eb7c978163c0be3286d2f9ad91b72e7ddd'],[2.95288411],"['6a640b6e18cd110a9a6f70a51c7bb83448', 'f7f299f4f5627d077db8c0d82399e47cbe', '25b36bac115db3b37f7fc3aa4dce631fe3']","[1.42556342, 0.23036255, 1.28927342]",0.00768472
a43bc4a41b3d0c1fad89067007f45e6c7dded25beb04f6a168de8b3c64c2beb0,1649458854,"['c165a91581c7a5438be7d75e37efd69c08', '1898beeb684fae0b8a6c8e760521fcb3be', '41b0b18b1cdbc8b73d8c087056e33af864']","[2.6876442, 9.29681806, 1.55432295]",['87309855481bdfaedd71f4dbff29ceab67'],[13.43291034],0.10587487
74fa98600bf6c79897fe0575243afd0478911e041c8f3569742340dffd567210,1649476478,['5718e78ddc5f65b810e00292a6f69f3f43'],[3.08020573],"['fdbc30246eb7bbc636d7b57bc54389979f', '575fefd9897d1f6ecfabd336768801dfb2', '1d5b65d7e840afcfd23c4d74aca5b322cb']","[0.53091917, 1.36842254, 0.91191552]",0.03839933
3aea774f4269cb17ff33a06688557f634286d8f69b26d39ef8d1e11ed3103f67,1649570300,"['50a2f80c864d124ccf368f3e5505b11c5e', '64ebf564c12a6b63915a6342c8e7dbb024']","[4.75790742, 3.36351639]",['83ffdcd06c234cd44863f2b51aa6975068'],[9.71303784],0.02266798
ca1004a2bb79a109ea91d3660a0d17ec68d3d21382d8a9ace0433cbd174fc77e,1649626221,['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[3.83326983],"['90cfb34f6424e918365dc2b8a377a2e912', '31da545c3b644ef18d1536ee7e86f25466', 'f7f299f4f5627d077db8c0d82399e47cbe']","[0.38271232, 0.4194354, 0.64365774]",0.05059476
5bf3e930522da5168c648138108171846cc09a7699f62648b2bd7a9d106e59ca,1649705031,['1f270ce14af33fdd3b524d8018e7066642'],[0.27448738],"['f7bfbdd41819c8d7762b5de62811b92a23', '4a32ecc1f191e2628ea52a1075d0a5fee4', '87309855481bdfaedd71f4dbff29ceab67', '1d9ce774cc4b3a48d47740c32320ba1106']","[0.10478397, 0.05485983, 0.04175552, 0.07066921]",0.00241885
d9e51767318ce3970713171341ec5c5fadcb10e2721e1aa28eaaa7b4940b59b9,1649769093,"['4f70aa43bd89f71e2cded8f7103a9e6536', '57dc79b5d846ee6891e70b900a681fbd49', 'b1bcb5f755249ffe296e09fa4cc26525ec']","[8.78868123, 5.89183039, 5.7274567]","['e6827d8e95c302c654e4cd164885ed1db3', '21ed0ce9c8b33c23665335828ff5978a6a', '1ce4e884247b237e6f932f4fe4ff30e68a', '83b6dc35e5bfde432beb436ac0d12b3933', 'd5379a3162d47a6f1de81f06682f9b38d2']","[8.97579344, 4.8950835, 1.74786236, 0.85588884, 3.77489192]",0.15844826
17d0b1bde373459f13e0498a1492583c32914a0228ed7a2406507f527934d3c0,1649799451,['618310393e6719583e61accbb8b3d095f2'],[8.78902203],"['edc66288a86874a560b59eb3d8d39d5b0e', '575fefd9897d1f6ecfabd336768801dfb2', 'e6827d8e95c302c654e4cd164885ed1db3', '53c11c8387b4ed4fce0967b08317239def', 'd5f7ce1a9e9dd4f30c87c8623e9d924773']","[0.98591965, 2.23019875, 1.39780227, 1.25426529, 2.83444645]",0.08638962
49a2a1bed5e6806abbc3c0b4198d4d119ee66b4fec410e5915a0287dc5199164,1649891170,"['57dc79b5d846ee6891e70b900a681fbd49', '1fb1679469a30fde6b7674ed39ef7e6cc5', '13192bf1e7d4335371a63f64d8bfa04cce']","[7.11497095, 0.37066345, 8.06856733]","['15ac7f3765ec60a9ea32036a9790c8a449', '07379709b32648049da2752090d830c1bb']","[4.85150384, 10.5474747]",0.15522319
fca0f4052d1ccb85b35bc0435842833d5419537a4e27e8ea8e5b33675e428b07,1649918512,['83ffdcd06c234cd44863f2b51aa6975068'],[2.95092625],"['fc4d038805914452f1832e9c15614afd5f', '618310393e6719583e61accbb8b3d095f2', '15ac7f3765ec60a9ea32036a9790c8a449']","[0.88552012, 0.48013212, 1.49067821]",0.01828395
8513c001c78ea652cf3b751b9dbeb2855fcb769543121e586027bfb90c47221c,1649971874,['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[3.17734058],"['293cdd5e9dbddb1c2b6d3aa86eca72ff1c', '12baa8ceb4b8d6139d5959b0e7ed40f677', 'f7f299f4f5627d077db8c0d82399e47cbe']","[1.010086, 0.53139494, 0.32405805]",0.07266652
6b5185a88f8159e6021268b673a6bb24ad173152b506b98372820e65188154c6,1649976773,"['8a2dd6a8bf6aca1259083fcd55a1b085de', '1ce4e884247b237e6f932f4fe4ff30e68a']","[0.63131572, 3.71410391]",['728aaacee6a67e65a0e83b092e1288f43c'],[4.31010463],0.035315
16d70f820d855c1fff53e76b9a56fc4ae2eaca6677bd209d8a4a7e466768b4e4,1650058994,['83ffdcd06c234cd44863f2b51aa6975068'],[4.75759113],"['469a49668ea7a0b748af7ff812740b19a3', 'f7bfbdd41819c8d7762b5de62811b92a23', 'bf4680bb0862d1853eee99de3bd469c576']","[0.34725633, 0.79819051, 0.47446212]",0.02655473
d8913112b97be7237023a4b477fe98793c7cd37aea6a58ad8132d281230a3310,1650098934,"['eb7c978163c0be3286d2f9ad91b72e7ddd', '26e37e6156a7b52a215995b2b1f61e2937', '31da545c3b644ef18d1536ee7e86f25466']","[0.4443369, 3.97396645, 7.08639106]","['a0eda8720179ffd4f242412599cadb012b', '33242d9a0d6c07f4fd0585092dc288d38a']","[4.63583214, 6.76524111]",0.10362116
81be161c4058f45fe3a56d718169d6670a347a9369e3e6112e739e6ccd4bd3d2,1650109804,"['8b6a7d5536f920666cda39a3cabdc7e722', '5fb3cc65954d625073a73fcbbfc0e95afd']","[6.76606095, 7.90220227]","['191eed2fc0e6745c87740873d8a27af66a', '1a7cd91753ca4e52882b9576f1848b9341', 'f57714a45b39d5a312d236e0512f11782e', 'fdbc30246eb7bbc636d7b57bc54389979f', '1fb1679469a30fde6b7674ed39ef7e6cc5']","[3.10268854, 5.0349048, 2.59227941, 1.22482854, 2.65914231]",0.05441962
87f953fb8577d7b4e2a51249d3494dad3a580c1c11361e3afe94cd3935f39a4d,1650111067,['e63f116d2f32b7a8c3598b113ec43fa669'],[0.00010014],['d24a67d9462218fae4672f3534f0ef1a9c'],[0.00027971],9.126e-05
149eeba525d4a10861f39def7631465b05bb860da14b56b05eb4226a1890f92b,1650213115,['42637b40a51b1ecfac1e88e3cd8e8f27ef'],[2.5371195],"['839cd16f9859ded0fcb393c34e20a2a717', 'c688e64cc6c9cfe752e777fbfd20f0edfc', 'a0eda8720179ffd4f242412599cadb012b', '293cdd5e9dbddb1c2b6d3aa86eca72ff1c']","[0.84327845, 0.31399016, 0.66056803, 0.71433365]",0.00494921
92f0957ed36c7e35e9359c40f5f5f738764591e6dd71d92a9b2002482eec1408,1650288365,"['191eed2fc0e6745c87740873d8a27af66a', '87309855481bdfaedd71f4dbff29ceab67']","[8.23568154, 0.53552796]","['4b23494c157b8f6a714007f201882e8a32', '5cb67ecf3b63f743e4b925049800a2da73', '4fc32d460327110dce173d6f2a3cce1fe0', '6137c8da21e2b596a5c2527ff7f4809d0e', '466e6ef2593b995224662a73ffa118584b']","[2.01793659, 3.10248842, 1.08657684, 0.69420024, 1.80226784]",0.06773957
0294fdf1f3df309f313e8b823cba74c6d915250ddc109d65607f805104c22794,1650288452,"['2a25ef22fe8ab9dfb87bc52083e639603b', '063c002314c42769dcd4745ab373fdbadc']","[2.03989283, 1.02051327]",['5718e78ddc5f65b810e00292a6f69f3f43'],[2.1087792],0.08031105
38d5572eff3ac565493a3f5e84fa075a66519f3294ab9fbb868ed0f55ee2f5ed,1650352502,['53c11c8387b4ed4fce0967b08317239def'],[1.6665816],"['edc66288a86874a560b59eb3d8d39d5b0e', '42637b40a51b1ecfac1e88e3cd8e8f27ef']","[0.29545954, 1.35985306]",0.011269
6b2b89766bf1db19ca554958c299af80cc8816bb8bd07a7b1c4f629124420267,1650370579,"['33242d9a0d6c07f4fd0585092dc288d38a', '5dde0eb7987d5b618a28b82e3855f58ed5']","[7.17637766, 6.28806043]",['5cb67ecf3b63f743e4b925049800a2da73'],[13.33835417],0.12608392
75364cbe9530de6610d88915a1a9288872d85a2c05d6c7708809f90b8aaa6fb2,1650410689,['c165a91581c7a5438be7d75e37efd69c08'],[8.6367901],"['6137c8da21e2b596a5c2527ff7f4809d0e', '8a2dd6a8bf6aca1259083fcd55a1b085de']","[2.50297652, 6.0630932]",0.07072038
4792a87a573db9ab953d9fdc88aaf40f38b01bc0a9ddb12fdc9b788b19e9631d,1650413038,"['5dde0eb7987d5b618a28b82e3855f58ed5', '07379709b32648049da2752090d830c1bb']","[3.72303568, 2.1827355]",['728aaacee6a67e65a0e83b092e1288f43c'],[5.88308993],0.02268125
38e88c4a594662d376998db829c621a10ed3a4e276b05e0228222523840aa062,1650426981,"['191eed2fc0e6745c87740873d8a27af66a', 'd24a67d9462218fae4672f3534f0ef1a9c']","[4.34257271, 3.37680909]",['5718e78ddc5f65b810e00292a6f69f3f43'],[4.89004645],0.04327562
8c962470c6e55f610b356439cb63e1812387a660467c9b0223882f4f84f28c46,1650446093,['f7f299f4f5627d077db8c0d82399e47cbe'],[5.38659187],"['1f270ce14af33fdd3b524d8018e7066642', '1d9ce774cc4b3a48d47740c32320ba1106', '1ce37b10c54a2bb9ee4e1010871007b1b9', 'fdbc30246eb7bbc636d7b57bc54389979f', '50a2f80c864d124ccf368f3e5505b11c5e']","[1.55337687, 1.01878259, 0.40002639, 0.83202715, 1.54040186]",0.04197701
ae35722185512bb7d168f1d9ca29212a83ebc9038eeb38d3b257b40fa22ba095,1650489325,"['21ed0ce9c8b33c23665335828ff5978a6a', '53c11c8387b4ed4fce0967b08317239def']","[1.96386725, 4.015955]",['5718e78ddc5f65b810e00292a6f69f3f43'],[2.76820742],0.06950889
8a269f67c300580c529a48378a9c725de937928aacc5a980bae1b3792b81a52a,1650498530,['a34befdebd0038a906d33cdf6be8430099'],[70.78579478],['3c3a1fbb8381fe2302cfbbafec71971f69'],[94.60083966],0.69820354
4fc35393f7637c944b2979b92e5a0c06c48d91925d0ab40c0ed3dff043fa5dc2,1650522704,"['1d5b65d7e840afcfd23c4d74aca5b322cb', '1ce37b10c54a2bb9ee4e1010871007b1b9']","[1.28367825, 1.67343356]",['83ffdcd06c234cd44863f2b51aa6975068'],[4.79813872],0.0677788
652b79ebb37f6adf83135ed192a4a01b684909dd63dc17b53943018b0b5628bb,1650530052,['c688e64cc6c9cfe752e777fbfd20f0edfc'],[83.32182168],['1aa8387be99547dd2f8de117488bee7037'],[71.85668873],0.57445185
446fe24e78a7e7de43d85621051420dff88bedcad2d0dde9b2197ed4e8929ada,1650555396,"['9b511c4f31439699097e89f1c6e33773a8', '90cfb34f6424e918365dc2b8a377a2e912']","[1.74361123, 2.05339926]",['83ffdcd06c234cd44863f2b51aa6975068'],[5.88347975],0.04117149
4c80c61ce02faaa37076f9ad19e445df69344a7cdfb5cd4d3a8c20b74fa03edd,1650606714,['5b6272198d00f0d40cb1b52d786628080c'],[0.00062906],['c64123b4660059261a89312a131f5c974a'],[0.00032316],2.115e-05
e3fe162302e00c63432af3b4d19cfdbb7666f4320250c9871e5a6e7ab8bcb801,1650620130,"['5cb67ecf3b63f743e4b925049800a2da73', '57dc79b5d846ee6891e70b900a681fbd49', '64ebf564c12a6b63915a6342c8e7dbb024']","[4.67523026, 7.27513129, 2.95537141]","['eb7c978163c0be3286d2f9ad91b72e7ddd', 'fc4d038805914452f1832e9c15614afd5f']","[5.16003589, 9.6517401]",0.09395697
8aa6baf1e10ea37d96ad97ef77623dc7c1a4026e1ef0544262d121469a242604,1650660472,"['57821c9f957e3c8d861b46b6f61b2a0f65', '2a25ef22fe8ab9dfb87bc52083e639603b']","[3.51875761, 2.57321003]","['d24a67d9462218fae4672f3534f0ef1a9c', '33242d9a0d6c07f4fd0585092dc288d38a', '4d6a36cd44d977a6a3c9ff68c2d94bbe1f']","[0.75523282, 1.61462996, 3.69103736]",0.0310675
29bb2002c0bc38681c73ebc4e4c907f9f167a170a22602352a6309dbb331f8df,1650695379,['5b6272198d00f0d40cb1b52d786628080c'],[0.00068582],['83b6dc35e5bfde432beb436ac0d12b3933'],[0.00013514],2.884e-05
4379e183faa0ab0aa130a1dc8c4051accf235b88eedce12d87d304caccd44323,1650711720,"['466e6ef2593b995224662a73ffa118584b', '6a109a5483459f2e36349c02320dc654af', '8b6a7d5536f920666cda39a3cabdc7e722']","[1.96326958, 2.86293664, 6.98507585]","['f7f299f4f5627d077db8c0d82399e47cbe', '063c002314c42769dcd4745ab373fdbadc', '4b23494c157b8f6a714007f201882e8a32', 'd5379a3162d47a6f1de81f06682f9b38d2']","[1.70144324, 3.64857891, 3.05088595, 3.39443002]",0.01594395
4798c6df8506961e04b649347648bfe8a188af9e6981a1771819cdddac439a3a,1650747504,['83ffdcd06c234cd44863f2b51aa6975068'],[4.28935177],"['f5b815022c686bee76cc6b81bba45c339e', 'a34befdebd0038a906d33cdf6be8430099', '0192ce1c53b9590c3ea64f6f1653d24d69']","[0.48256797, 1.07607506, 0.76899477]",0.01509699
229bba16b525ded29daa24b7653146398e64bf8d492e5c3e3ff8dab00df8b76d,1650823613,['fedac584dbf5cc030fc024c1283558ae18'],[6.47055059],"['eb7c978163c0be3286d2f9ad91b72e7ddd', '4fc32d460327110dce173d6f2a3cce1fe0', 'd24a67d9462218fae4672f3534f0ef1a9c', 'f09de5b50a96669a8b0bc049eae87dc5c7']","[2.39647693, 1.46571746, 0.96544927, 1.59208769]",0.05081924
01ecc44ae5fcd6a8688b35419323e295e6cde94dfa8d31ffde7eaad590ae670a,1650951951,"['c816c976cc4e32fe16f3356407338a4e37', '57dc79b5d846ee6891e70b900a681fbd49', 'f7bfbdd41819c8d7762b5de62811b92a23']","[0.7927605, 3.70255581, 7.98986209]","['53c11c8387b4ed4fce0967b08317239def', '293cdd5e9dbddb1c2b6d3aa86eca72ff1c', 'f0e6035f2ebd8125aef8de92390bb4133d', 'f5b815022c686bee76cc6b81bba45c339e']","[4.24596858, 2.50693887, 0.59287724, 5.04282724]",0.09656647
a21a90fdcc3124dd05ca4bab5f322823f1497318b38a6d2294377690ca31ae4f,1651016226,"['01c3ef7943ceab1f533b84a47a659a7ca3', 'fe5872185fa9cba28878f806dff7d991b1']","[2.76452387, 4.20288901]",['83ffdcd06c234cd44863f2b51aa6975068'],[6.32526213],0.08742425
086b23aaea7d5233e00b47092e3b58d0d1697ca8b7111b5712832270e575d98c,1651025845,"['204953f0bcb5d1f3257c3a1932225265ec', '4a32ecc1f191e2628ea52a1075d0a5fee4']","[1.5129053, 2.99697556]",['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[8.62305837],0.01062133
f67ba77c5e9561e805cccdaf966f14e41f5261dac3feabf3fdea7451fec8607a,1651034275,['714d933a74a1c045390802a19ba3f5b2ee'],[2.34223198],"['2e30e81d131f2de44acd87f5ae87f89f0b', '714d933a74a1c045390802a19ba3f5b2ee', '90cfb34f6424e918365dc2b8a377a2e912']","[0.52316671, 0.37663698, 1.43882803]",0.00360026
2d74eb284161625ecd5818a27c1186ac69ea945235c93c6bcdb025c035d5c77c,1651057016,['f09de5b50a96669a8b0bc049eae87dc5c7'],[76.48773675],['51e2b648a7a3a4144940f5ccc839ac5736'],[87.24130667],0.8872384
22ade35efd016e5a4647cded58ce6e2e3a9de207a736e3b1ab8956c2b5e6d2fd,1651094901,"['a0eda8720179ffd4f242412599cadb012b', '1a7cd91753ca4e52882b9576f1848b9341', '714d933a74a1c045390802a19ba3f5b2ee']","[5.90195735, 0.10602062, 9.65020242]","['8f9ff7ea57c5d14eece13c30dfa504e2e2', '1ce4e884247b237e6f932f4fe4ff30e68a', '50a2f80c864d124ccf368f3e5505b11c5e', '204953f0bcb5d1f3257c3a1932225265ec', '4f70aa43bd89f71e2cded8f7103a9e6536']","[1.83152581, 4.64861634, 1.25043588, 1.05954745, 6.72017618]",0.14787873
d9aeae2a05a2442c15359784738f5e5a8638696d583b4015ad8dbd581dd21ab6,1651135980,"['33242d9a0d6c07f4fd0585092dc288d38a', '1898beeb684fae0b8a6c8e760521fcb3be']","[8.20758604, 4.83495143]","['513ce67efc26cb401aada2433d91df8dc6', 'e6827d8e95c302c654e4cd164885ed1db3', 'f09de5b50a96669a8b0bc049eae87dc5c7', 'fe5872185fa9cba28878f806dff7d991b1']","[3.92365052, 2.62990254, 2.87755119, 3.59091661]",0.02051661
574e58733f2fe1f8505466deb818ed3ad9b54e93c4bbaa32a537e75394c94ae2,1651168891,['728aaacee6a67e65a0e83b092e1288f43c'],[4.79543328],"['86be810244bf1d7841afdbf538c734f05a', '714d933a74a1c045390802a19ba3f5b2ee', 'f5b815022c686bee76cc6b81bba45c339e']","[1.82980353, 0.65409777, 2.27183292]",0.03969906
7765ed2cd829faa90fa026127ee81fa486f2f5fef6e0825425fdb1b12a9d05ad,1651267140,"['293cdd5e9dbddb1c2b6d3aa86eca72ff1c', 'e7823a422eb566ac80671d684e17a48534']","[1.08473808, 8.37531423]",['4b37fe631826d132c908b222bb24844244'],[9.39446558],0.06558673
6de638c02b641dc154025cb9d9b92b94a253a1a2d3498fa7bc74868a7eceb55e,1651280557,"['063c002314c42769dcd4745ab373fdbadc', '26e37e6156a7b52a215995b2b1f61e2937']","[9.47557068, 1.11625787]","['c64123b4660059261a89312a131f5c974a', '8f9ff7ea57c5d14eece13c30dfa504e2e2', '1d5b65d7e840afcfd23c4d74aca5b322cb']","[2.01501492, 2.03977506, 6.4480992]",0.08893937
97a0d21c9c1518a562adedd1680f223c2d5e020b1ad589904bf565121ba21f23,1651298002,"['fe5872185fa9cba28878f806dff7d991b1', '1a7cd91753ca4e52882b9576f1848b9341']","[1.86899645, 6.79426197]","['4fc32d460327110dce173d6f2a3cce1fe0', '728aaacee6a67e65a0e83b092e1288f43c']","[1.94649756, 6.67519789]",0.04156297
705f9a4e4d0c582fc1c9a1895010da8fd8113a1f5d8841016d6df39343696078,1651299452,['466e6ef2593b995224662a73ffa118584b'],[96.37003843],['51e2b648a7a3a4144940f5ccc839ac5736'],[94.55938786],0.72196258
f090fb1823d40c308a283077d17f7a8fb6a7a40c916e70cee15678b47a5513e4,1651364624,['83ffdcd06c234cd44863f2b51aa6975068'],[3.91663162],"['063c002314c42769dcd4745ab373fdbadc', '50a2f80c864d124ccf368f3e5505b11c5e', '53c11c8387b4ed4fce0967b08317239def']","[1.32254604, 1.0963683, 0.95980408]",0.04344758
b6bd20611593aec4d328a911f819dce19556c0d5d9c80cbfe553d7b3e1adb467,1651389463,['33242d9a0d6c07f4fd0585092dc288d38a'],[5.3901768],"['e34925d40f59776c5d371739815d29f666', 'a34befdebd0038a906d33cdf6be8430099', '64ebf564c12a6b63915a6342c8e7dbb024', 'eb7c978163c0be3286d2f9ad91b72e7ddd', '8b6a7d5536f920666cda39a3cabdc7e722']","[0.74537878, 1.0842604, 0.85325827, 0.84606702, 1.84767451]",0.01353782
555058c6a67638b16b17eb7911194e727b03e5c889a8f3cb72d773c81de3c7b2,1651417008,['5718e78ddc5f65b810e00292a6f69f3f43'],[4.17574405],"['1fb1679469a30fde6b7674ed39ef7e6cc5', 'c688e64cc6c9cfe752e777fbfd20f0edfc', '58fd04d6dfc4233503f56aefa520a0c363']","[0.3671099, 0.6359259, 1.47355565]",0.04978442
fca199cf7d87ea0f367812c28e2fa342375f1a82ecf08ac164e255765076bee7,1651417389,['83ffdcd06c234cd44863f2b51aa6975068'],[2.99332922],"['64ebf564c12a6b63915a6342c8e7dbb024', 'c165a91581c7a5438be7d75e37efd69c08', '1d5b65d7e840afcfd23c4d74aca5b322cb']","[0.99582188, 0.76726574, 0.78599672]",0.01965306
3787ae31be4c06b3daa57861ed237f2c4400b79b1987e7a3cdca95d467bfc1d5,1651475174,['4a32ecc1f191e2628ea52a1075d0a5fee4'],[0.49701613],"['466e6ef2593b995224662a73ffa118584b', 'b2f1bf21d8c2cf0edc34739a9c20c7c314']","[0.17626058, 0.31990903]",0.00084652
8cd5df51486a7568a092849bcef813afb5af6977d0dd4bc46d72e49911be8805,1651606577,"['eb7c978163c0be3286d2f9ad91b72e7ddd', '466e6ef2593b995224662a73ffa118584b']","[4.50680691, 0.39474407]","['8b6a7d5536f920666cda39a3cabdc7e722', '4a32ecc1f191e2628ea52a1075d0a5fee4', 'f7f299f4f5627d077db8c0d82399e47cbe', 'fe5872185fa9cba28878f806dff7d991b1', '01c3ef7943ceab1f533b84a47a659a7ca3']","[1.7894414, 0.56455249, 1.16309848, 0.56154269, 0.78277918]",0.04013674
072664c8eafb955d866d23795df5a6ed589f897188c9dfa7d60e679bea39c87e,1651614099,"['90cfb34f6424e918365dc2b8a377a2e912', '0192ce1c53b9590c3ea64f6f1653d24d69']","[0.44418536, 9.4170891]","['53c11c8387b4ed4fce0967b08317239def', '58fd04d6dfc4233503f56aefa520a0c363', '00616549f4d24e047419c1d3cab9a2e7c9', '469a49668ea7a0b748af7ff812740b19a3', '6600f41d286b096050b052934fb6ede06d']","[3.71660913, 0.65139821, 2.46395883, 0.94398056, 1.99159423]",0.0937335
75f3f8f4b99f41c0d5f0472c74b87afcf1966cdcb0970db89a92f4fd6a9d395d,1651671794,['9b511c4f31439699097e89f1c6e33773a8'],[5.10605418],"['6a640b6e18cd110a9a6f70a51c7bb83448', '1fb1679469a30fde6b7674ed39ef7e6cc5', 'f7f299f4f5627d077db8c0d82399e47cbe']","[2.17896866, 0.70505226, 2.20657675]",0.01545651
7bd3644b6c6888a4e6288b8c63aa26f5a60449e0d07893e0b9913f17f36c8ab1,1651681168,['f5b815022c686bee76cc6b81bba45c339e'],[5.15665765],['1d5b65d7e840afcfd23c4d74aca5b322cb'],[5.13343768],0.02321997
5f3ea5f1467cee73615aaf428bebcd14062a377d0412c0e948609243c1d5407f,1651740390,['e34925d40f59776c5d371739815d29f666'],[7.23003585],['fedac584dbf5cc030fc024c1283558ae18'],[7.16452066],0.06551519
e2af8b445dfc3c5b5b9a2b77234d2f4cf3054dd18a9c60168ba1e8e0dfc4aa47,1651802103,"['00616549f4d24e047419c1d3cab9a2e7c9', '1fb1679469a30fde6b7674ed39ef7e6cc5']","[3.385403, 3.49489372]",['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[5.81401508],0.08785135
9cdd12963819860a97576627be1a95d177cc425ad661b4be926ad0640b47ebd1,1651809351,['6fbbf820412d716628af34f75c460b1880'],[90.82032388],['edc66288a86874a560b59eb3d8d39d5b0e'],[82.87182633],0.06976389
b50047668a5d31d340fa3c9a9dcec78fdff134a6eda335f84b710e09e2ab959e,1651870237,['fe5872185fa9cba28878f806dff7d991b1'],[5.96719643],"['eb7c978163c0be3286d2f9ad91b72e7ddd', '9293c0d7a4124b43ce3460a016a622dd68']","[2.56886517, 3.34800418]",0.05032708
